state,date,cases
Ukraine,2020-03-03,1
Ukraine,2020-03-04,1
Ukraine,2020-03-05,1
Ukraine,2020-03-06,1
Ukraine,2020-03-07,1
Ukraine,2020-03-08,1
Ukraine,2020-03-09,1
Ukraine,2020-03-10,1
Ukraine,2020-03-11,1
Ukraine,2020-03-12,1
Ukraine,2020-03-13,3
Ukraine,2020-03-14,3
Ukraine,2020-03-15,3
Ukraine,2020-03-16,7
Ukraine,2020-03-17,14
Ukraine,2020-03-18,14
Ukraine,2020-03-19,16
Ukraine,2020-03-20,29
Ukraine,2020-03-21,47
Ukraine,2020-03-22,73
Ukraine,2020-03-23,73
Ukraine,2020-03-24,97
Ukraine,2020-03-25,145
Ukraine,2020-03-26,196
Ukraine,2020-03-27,310
Ukraine,2020-03-28,356
Ukraine,2020-03-29,475
Ukraine,2020-03-30,548
Ukraine,2020-03-31,645
Ukraine,2020-04-01,794
Ukraine,2020-04-02,897
Ukraine,2020-04-03,1072
Ukraine,2020-04-04,1225
Ukraine,2020-04-05,1308
Ukraine,2020-04-06,1319
Ukraine,2020-04-07,1462
Ukraine,2020-04-08,1668
Ukraine,2020-04-09,1892
Ukraine,2020-04-10,2203
Ukraine,2020-04-11,2511
Ukraine,2020-04-12,2777
Ukraine,2020-04-13,3102
Ukraine,2020-04-14,3372
Ukraine,2020-04-15,3764
Ukraine,2020-04-16,4161
Ukraine,2020-04-17,4662
Ukraine,2020-04-18,5106
Ukraine,2020-04-19,5449
Ukraine,2020-04-20,5710
Ukraine,2020-04-21,6125
Ukraine,2020-04-22,6592
Ukraine,2020-04-23,7170
Ukraine,2020-04-24,7647
Ukraine,2020-04-25,8125
Ukraine,2020-04-26,8617
Ukraine,2020-04-27,9009
Ukraine,2020-04-28,9410
Ukraine,2020-04-29,9866
Ukraine,2020-04-30,10406
Ukraine,2020-05-01,10861
Ukraine,2020-05-02,11411
Ukraine,2020-05-03,11913
Ukraine,2020-05-04,12331
Ukraine,2020-05-05,12697
Ukraine,2020-05-06,13184
Ukraine,2020-05-07,13691
Ukraine,2020-05-08,14195
Ukraine,2020-05-09,14710
Ukraine,2020-05-10,15232
Ukraine,2020-05-11,15648
Ukraine,2020-05-12,16023
Ukraine,2020-05-13,16425
Ukraine,2020-05-14,16847
Ukraine,2020-05-15,17330
Ukraine,2020-05-16,17858
Ukraine,2020-05-17,18291
Ukraine,2020-05-18,18616
Ukraine,2020-05-19,18876
Ukraine,2020-05-20,19230
Ukraine,2020-05-21,19706
United Kingdom,2020-01-22,0
United Kingdom,2020-01-23,0
United Kingdom,2020-01-24,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-28,0
United Kingdom,2020-01-29,0
United Kingdom,2020-01-30,0
United Kingdom,2020-01-31,2
United Kingdom,2020-02-01,2
United Kingdom,2020-02-02,2
United Kingdom,2020-02-03,2
United Kingdom,2020-02-04,2
United Kingdom,2020-02-05,2
United Kingdom,2020-02-06,2
United Kingdom,2020-02-07,3
United Kingdom,2020-02-08,3
United Kingdom,2020-02-09,3
United Kingdom,2020-02-10,8
United Kingdom,2020-02-11,8
United Kingdom,2020-02-12,9
United Kingdom,2020-02-13,9
United Kingdom,2020-02-14,9
United Kingdom,2020-02-15,9
United Kingdom,2020-02-16,9
United Kingdom,2020-02-17,9
United Kingdom,2020-02-18,9
United Kingdom,2020-02-19,9
United Kingdom,2020-02-20,9
United Kingdom,2020-02-21,9
United Kingdom,2020-02-22,9
United Kingdom,2020-02-23,9
United Kingdom,2020-02-24,13
United Kingdom,2020-02-25,13
United Kingdom,2020-02-26,13
United Kingdom,2020-02-27,15
United Kingdom,2020-02-28,20
United Kingdom,2020-02-29,23
United Kingdom,2020-03-01,36
United Kingdom,2020-03-02,40
United Kingdom,2020-03-03,51
United Kingdom,2020-03-04,86
United Kingdom,2020-03-05,116
United Kingdom,2020-03-06,164
United Kingdom,2020-03-07,207
United Kingdom,2020-03-08,274
United Kingdom,2020-03-09,322
United Kingdom,2020-03-10,384
United Kingdom,2020-03-11,459
United Kingdom,2020-03-12,459
United Kingdom,2020-03-13,802
United Kingdom,2020-03-14,1144
United Kingdom,2020-03-15,1145
United Kingdom,2020-03-16,1551
United Kingdom,2020-03-17,1960
United Kingdom,2020-03-18,2642
United Kingdom,2020-03-19,2716
United Kingdom,2020-03-20,4014
United Kingdom,2020-03-21,5067
United Kingdom,2020-03-22,5745
United Kingdom,2020-03-23,6726
United Kingdom,2020-03-24,8164
United Kingdom,2020-03-25,9640
United Kingdom,2020-03-26,11812
United Kingdom,2020-03-27,14745
United Kingdom,2020-03-28,17312
United Kingdom,2020-03-29,19780
United Kingdom,2020-03-30,22453
United Kingdom,2020-03-31,25481
United Kingdom,2020-04-01,29865
United Kingdom,2020-04-02,34173
United Kingdom,2020-04-03,38689
United Kingdom,2020-04-04,42477
United Kingdom,2020-04-05,48436
United Kingdom,2020-04-06,52279
United Kingdom,2020-04-07,55949
United Kingdom,2020-04-08,61474
United Kingdom,2020-04-09,65872
United Kingdom,2020-04-10,74605
United Kingdom,2020-04-11,79874
United Kingdom,2020-04-12,85206
United Kingdom,2020-04-13,89570
United Kingdom,2020-04-14,94845
United Kingdom,2020-04-15,99483
United Kingdom,2020-04-16,104145
United Kingdom,2020-04-17,109769
United Kingdom,2020-04-18,115314
United Kingdom,2020-04-19,121172
United Kingdom,2020-04-20,125856
United Kingdom,2020-04-21,130172
United Kingdom,2020-04-22,134638
United Kingdom,2020-04-23,139246
United Kingdom,2020-04-24,144640
United Kingdom,2020-04-25,149569
United Kingdom,2020-04-26,154037
United Kingdom,2020-04-27,158348
United Kingdom,2020-04-28,162350
United Kingdom,2020-04-29,166441
United Kingdom,2020-04-30,172481
United Kingdom,2020-05-01,178685
United Kingdom,2020-05-02,183500
United Kingdom,2020-05-03,187842
United Kingdom,2020-05-04,191832
United Kingdom,2020-05-05,196243
United Kingdom,2020-05-06,202359
United Kingdom,2020-05-07,207977
United Kingdom,2020-05-08,212629
United Kingdom,2020-05-09,216525
United Kingdom,2020-05-10,220449
United Kingdom,2020-05-11,224332
United Kingdom,2020-05-12,227741
United Kingdom,2020-05-13,230985
United Kingdom,2020-05-14,234440
United Kingdom,2020-05-15,238004
United Kingdom,2020-05-16,241461
United Kingdom,2020-05-17,244995
United Kingdom,2020-05-18,247709
United Kingdom,2020-05-19,250138
United Kingdom,2020-05-20,249619
United Kingdom,2020-05-21,252246
